"[0, 0, 0, 2, 3, 3, 5, 7]",0
"[0, 0, 0, 2, 3, 3, 6, 6]",0
"[0, 0, 0, 2, 3, 3, 6, 7]",0
"[0, 0, 0, 2, 3, 4, 4, 4]",288
"[0, 0, 0, 2, 3, 4, 4, 5]",192
"[0, 0, 0, 2, 3, 4, 4, 6]",96
"[0, 0, 0, 2, 3, 4, 4, 7]",0
"[0, 0, 0, 2, 3, 4, 5, 5]",96
"[0, 0, 0, 2, 3, 4, 5, 6]",48
"[0, 0, 0, 2, 3, 4, 5, 7]",0
"[0, 0, 0, 2, 3, 4, 6, 6]",0
"[0, 0, 0, 2, 3, 4, 6, 7]",0
"[0, 0, 0, 2, 3, 5, 5, 5]",0
"[0, 0, 0, 2, 3, 5, 5, 6]",0
"[0, 0, 0, 2, 3, 5, 5, 7]",0
"[0, 0, 0, 2, 3, 5, 6, 6]",0
"[0, 0, 0, 2, 3, 5, 6, 7]",0
"[0, 0, 0, 2, 4, 4, 4, 4]",384
"[0, 0, 0, 2, 4, 4, 4, 5]",256
"[0, 0, 0, 2, 4, 4, 4, 6]",128
"[0, 0, 0, 2, 4, 4, 4, 7]",0
"[0, 0, 0, 2, 4, 4, 5, 5]",128
"[0, 0, 0, 2, 4, 4, 5, 6]",64
"[0, 0, 0, 2, 4, 4, 5, 7]",0
"[0, 0, 0, 2, 4, 4, 6, 6]",0
"[0, 0, 0, 2, 4, 4, 6, 7]",0
"[0, 0, 0, 2, 4, 5, 5, 5]",0
"[0, 0, 0, 2, 4, 5, 5, 6]",0
"[0, 0, 0, 2, 4, 5, 5, 7]",0
"[0, 0, 0, 2, 4, 5, 6, 6]",0
"[0, 0, 0, 2, 4, 5, 6, 7]",0
"[0, 0, 0, 3, 3, 3, 3, 3]",0
"[0, 0, 0, 3, 3, 3, 3, 4]",0
"[0, 0, 0, 3, 3, 3, 3, 5]",0
"[0, 0, 0, 3, 3, 3, 3, 6]",0
"[0, 0, 0, 3, 3, 3, 3, 7]",0
"[0, 0, 0, 3, 3, 3, 4, 4]",0
"[0, 0, 0, 3, 3, 3, 4, 5]",0
"[0, 0, 0, 3, 3, 3, 4, 6]",0
"[0, 0, 0, 3, 3, 3, 4, 7]",0
"[0, 0, 0, 3, 3, 3, 5, 5]",0
"[0, 0, 0, 3, 3, 3, 5, 6]",0
"[0, 0, 0, 3, 3, 3, 5, 7]",0
"[0, 0, 0, 3, 3, 3, 6, 6]",0
"[0, 0, 0, 3, 3, 3, 6, 7]",0
"[0, 0, 0, 3, 3, 4, 4, 4]",0
"[0, 0, 0, 3, 3, 4, 4, 5]",0
"[0, 0, 0, 3, 3, 4, 4, 6]",0
"[0, 0, 0, 3, 3, 4, 4, 7]",0
"[0, 0, 0, 3, 3, 4, 5, 5]",0
"[0, 0, 0, 3, 3, 4, 5, 6]",0
"[0, 0, 0, 3, 3, 4, 5, 7]",0
"[0, 0, 0, 3, 3, 4, 6, 6]",0
"[0, 0, 0, 3, 3, 4, 6, 7]",0
"[0, 0, 0, 3, 3, 5, 5, 5]",0
"[0, 0, 0, 3, 3, 5, 5, 6]",0
"[0, 0, 0, 3, 3, 5, 5, 7]",0
"[0, 0, 0, 3, 3, 5, 6, 6]",0
"[0, 0, 0, 3, 3, 5, 6, 7]",0
"[0, 0, 0, 3, 4, 4, 4, 4]",0
"[0, 0, 0, 3, 4, 4, 4, 5]",0
"[0, 0, 0, 3, 4, 4, 4, 6]",0
"[0, 0, 0, 3, 4, 4, 4, 7]",0
"[0, 0, 0, 3, 4, 4, 5, 5]",0
"[0, 0, 0, 3, 4, 4, 5, 6]",0
"[0, 0, 0, 3, 4, 4, 5, 7]",0
"[0, 0, 0, 3, 4, 4, 6, 6]",0
"[0, 0, 0, 3, 4, 4, 6, 7]",0
"[0, 0, 0, 3, 4, 5, 5, 5]",0
"[0, 0, 0, 3, 4, 5, 5, 6]",0
"[0, 0, 0, 3, 4, 5, 5, 7]",0
"[0, 0, 0, 3, 4, 5, 6, 6]",0
"[0, 0, 0, 3, 4, 5, 6, 7]",0
"[0, 0, 1, 1, 1, 1, 1, 1]",0
"[0, 0, 1, 1, 1, 1, 1, 2]",0
"[0, 0, 1, 1, 1, 1, 1, 3]",0
"[0, 0, 1, 1, 1, 1, 1, 4]",0
"[0, 0, 1, 1, 1, 1, 1, 5]",0
"[0, 0, 1, 1, 1, 1, 1, 6]",0
"[0, 0, 1, 1, 1, 1, 1, 7]",0
"[0, 0, 1, 1, 1, 1, 2, 2]",0
"[0, 0, 1, 1, 1, 1, 2, 3]",0
"[0, 0, 1, 1, 1, 1, 2, 4]",0
"[0, 0, 1, 1, 1, 1, 2, 5]",0
"[0, 0, 1, 1, 1, 1, 2, 6]",0
"[0, 0, 1, 1, 1, 1, 2, 7]",0
"[0, 0, 1, 1, 1, 1, 3, 3]",0
"[0, 0, 1, 1, 1, 1, 3, 4]",0
"[0, 0, 1, 1, 1, 1, 3, 5]",0
"[0, 0, 1, 1, 1, 1, 3, 6]",0
"[0, 0, 1, 1, 1, 1, 3, 7]",0
"[0, 0, 1, 1, 1, 1, 4, 4]",0
"[0, 0, 1, 1, 1, 1, 4, 5]",0
"[0, 0, 1, 1, 1, 1, 4, 6]",0
"[0, 0, 1, 1, 1, 1, 4, 7]",0
"[0, 0, 1, 1, 1, 1, 5, 5]",0
"[0, 0, 1, 1, 1, 1, 5, 6]",0
"[0, 0, 1, 1, 1, 1, 5, 7]",0
"[0, 0, 1, 1, 1, 1, 6, 6]",0
"[0, 0, 1, 1, 1, 1, 6, 7]",0
"[0, 0, 1, 1, 1, 2, 2, 2]",0
"[0, 0, 1, 1, 1, 2, 2, 3]",0
"[0, 0, 1, 1, 1, 2, 2, 4]",0
"[0, 0, 1, 1, 1, 2, 2, 5]",0
"[0, 0, 1, 1, 1, 2, 2, 6]",0
"[0, 0, 1, 1, 1, 2, 2, 7]",0
"[0, 0, 1, 1, 1, 2, 3, 3]",0
"[0, 0, 1, 1, 1, 2, 3, 4]",16
"[0, 0, 1, 1, 1, 2, 3, 5]",32
"[0, 0, 1, 1, 1, 2, 3, 6]",16
"[0, 0, 1, 1, 1, 2, 3, 7]",0
"[0, 0, 1, 1, 1, 2, 4, 4]",32
"[0, 0, 1, 1, 1, 2, 4, 5]",64
"[0, 0, 1, 1, 1, 2, 4, 6]",32
"[0, 0, 1, 1, 1, 2, 4, 7]",0
"[0, 0, 1, 1, 1, 2, 5, 5]",96
"[0, 0, 1, 1, 1, 2, 5, 6]",48
"[0, 0, 1, 1, 1, 2, 5, 7]",0
"[0, 0, 1, 1, 1, 2, 6, 6]",0
"[0, 0, 1, 1, 1, 2, 6, 7]",0
"[0, 0, 1, 1, 1, 3, 3, 3]",0
"[0, 0, 1, 1, 1, 3, 3, 4]",32
"[0, 0, 1, 1, 1, 3, 3, 5]",64
"[0, 0, 1, 1, 1, 3, 3, 6]",32
"[0, 0, 1, 1, 1, 3, 3, 7]",0
"[0, 0, 1, 1, 1, 3, 4, 4]",64
"[0, 0, 1, 1, 1, 3, 4, 5]",64
"[0, 0, 1, 1, 1, 3, 4, 6]",32
"[0, 0, 1, 1, 1, 3, 4, 7]",0
"[0, 0, 1, 1, 1, 3, 5, 5]",64
"[0, 0, 1, 1, 1, 3, 5, 6]",32
"[0, 0, 1, 1, 1, 3, 5, 7]",0
"[0, 0, 1, 1, 1, 3, 6, 6]",0
"[0, 0, 1, 1, 1, 3, 6, 7]",0
"[0, 0, 1, 1, 1, 4, 4, 4]",96
"[0, 0, 1, 1, 1, 4, 4, 5]",64
"[0, 0, 1, 1, 1, 4, 4, 6]",32
"[0, 0, 1, 1, 1, 4, 4, 7]",0
"[0, 0, 1, 1, 1, 4, 5, 5]",32
"[0, 0, 1, 1, 1, 4, 5, 6]",16
"[0, 0, 1, 1, 1, 4, 5, 7]",0
"[0, 0, 1, 1, 1, 4, 6, 6]",0
"[0, 0, 1, 1, 1, 4, 6, 7]",0
"[0, 0, 1, 1, 1, 5, 5, 5]",0
"[0, 0, 1, 1, 1, 5, 5, 6]",0
"[0, 0, 1, 1, 1, 5, 5, 7]",0
"[0, 0, 1, 1, 1, 5, 6, 6]",0
"[0, 0, 1, 1, 1, 5, 6, 7]",0
"[0, 0, 1, 1, 2, 2, 2, 2]",0
"[0, 0, 1, 1, 2, 2, 2, 3]",0
"[0, 0, 1, 1, 2, 2, 2, 4]",0
"[0, 0, 1, 1, 2, 2, 2, 5]",0
"[0, 0, 1, 1, 2, 2, 2, 6]",0
"[0, 0, 1, 1, 2, 2, 2, 7]",0
"[0, 0, 1, 1, 2, 2, 3, 3]",0
"[0, 0, 1, 1, 2, 2, 3, 4]",32
"[0, 0, 1, 1, 2, 2, 3, 5]",32
"[0, 0, 1, 1, 2, 2, 3, 6]",32
"[0, 0, 1, 1, 2, 2, 3, 7]",0
"[0, 0, 1, 1, 2, 2, 4, 4]",64
"[0, 0, 1, 1, 2, 2, 4, 5]",64
"[0, 0, 1, 1, 2, 2, 4, 6]",64
"[0, 0, 1, 1, 2, 2, 4, 7]",0
"[0, 0, 1, 1, 2, 2, 5, 5]",64
"[0, 0, 1, 1, 2, 2, 5, 6]",32
"[0, 0, 1, 1, 2, 2, 5, 7]",0
"[0, 0, 1, 1, 2, 2, 6, 6]",0
"[0, 0, 1, 1, 2, 2, 6, 7]",0
"[0, 0, 1, 1, 2, 3, 3, 3]",0
"[0, 0, 1, 1, 2, 3, 3, 4]",64
"[0, 0, 1, 1, 2, 3, 3, 5]",64
"[0, 0, 1, 1, 2, 3, 3, 6]",32
"[0, 0, 1, 1, 2, 3, 3, 7]",0
"[0, 0, 1, 1, 2, 3, 4, 4]",128
"[0, 0, 1, 1, 2, 3, 4, 5]",96
"[0, 0, 1, 1, 2, 3, 4, 6]",64
"[0, 0, 1, 1, 2, 3, 4, 7]",0
"[0, 0, 1, 1, 2, 3, 5, 5]",64
"[0, 0, 1, 1, 2, 3, 5, 6]",32
"[0, 0, 1, 1, 2, 3, 5, 7]",0
"[0, 0, 1, 1, 2, 3, 6, 6]",0
"[0, 0, 1, 1, 2, 3, 6, 7]",0
"[0, 0, 1, 1, 2, 4, 4, 4]",192
"[0, 0, 1, 1, 2, 4, 4, 5]",128
"[0, 0, 1, 1, 2, 4, 4, 6]",64
"[0, 0, 1, 1, 2, 4, 4, 7]",0
"[0, 0, 1, 1, 2, 4, 5, 5]",64
"[0, 0, 1, 1, 2, 4, 5, 6]",32
"[0, 0, 1, 1, 2, 4, 5, 7]",0
"[0, 0, 1, 1, 2, 4, 6, 6]",0
"[0, 0, 1, 1, 2, 4, 6, 7]",0
"[0, 0, 1, 1, 2, 5, 5, 5]",0
"[0, 0, 1, 1, 2, 5, 5, 6]",0
"[0, 0, 1, 1, 2, 5, 5, 7]",0
"[0, 0, 1, 1, 2, 5, 6, 6]",0
"[0, 0, 1, 1, 2, 5, 6, 7]",0
"[0, 0, 1, 1, 3, 3, 3, 3]",0
"[0, 0, 1, 1, 3, 3, 3, 4]",96
"[0, 0, 1, 1, 3, 3, 3, 5]",64
"[0, 0, 1, 1, 3, 3, 3, 6]",32
"[0, 0, 1, 1, 3, 3, 3, 7]",0
"[0, 0, 1, 1, 3, 3, 4, 4]",192
"[0, 0, 1, 1, 3, 3, 4, 5]",128
"[0, 0, 1, 1, 3, 3, 4, 6]",64
"[0, 0, 1, 1, 3, 3, 4, 7]",0
"[0, 0, 1, 1, 3, 3, 5, 5]",64
"[0, 0, 1, 1, 3, 3, 5, 6]",32
"[0, 0, 1, 1, 3, 3, 5, 7]",0
"[0, 0, 1, 1, 3, 3, 6, 6]",0
"[0, 0, 1, 1, 3, 3, 6, 7]",0
"[0, 0, 1, 1, 3, 4, 4, 4]",288
"[0, 0, 1, 1, 3, 4, 4, 5]",192
"[0, 0, 1, 1, 3, 4, 4, 6]",96
"[0, 0, 1, 1, 3, 4, 4, 7]",0
"[0, 0, 1, 1, 3, 4, 5, 5]",96
"[0, 0, 1, 1, 3, 4, 5, 6]",48
"[0, 0, 1, 1, 3, 4, 5, 7]",0
"[0, 0, 1, 1, 3, 4, 6, 6]",0
"[0, 0, 1, 1, 3, 4, 6, 7]",0
"[0, 0, 1, 1, 3, 5, 5, 5]",0
"[0, 0, 1, 1, 3, 5, 5, 6]",0
"[0, 0, 1, 1, 3, 5, 5, 7]",0
"[0, 0, 1, 1, 3, 5, 6, 6]",0
"[0, 0, 1, 1, 3, 5, 6, 7]",0
"[0, 0, 1, 1, 4, 4, 4, 4]",384
"[0, 0, 1, 1, 4, 4, 4, 5]",256
"[0, 0, 1, 1, 4, 4, 4, 6]",128
"[0, 0, 1, 1, 4, 4, 4, 7]",0
"[0, 0, 1, 1, 4, 4, 5, 5]",128
"[0, 0, 1, 1, 4, 4, 5, 6]",64
"[0, 0, 1, 1, 4, 4, 5, 7]",0
"[0, 0, 1, 1, 4, 4, 6, 6]",0
"[0, 0, 1, 1, 4, 4, 6, 7]",0
"[0, 0, 1, 1, 4, 5, 5, 5]",0
"[0, 0, 1, 1, 4, 5, 5, 6]",0
"[0, 0, 1, 1, 4, 5, 5, 7]",0
"[0, 0, 1, 1, 4, 5, 6, 6]",0
"[0, 0, 1, 1, 4, 5, 6, 7]",0
"[0, 0, 1, 2, 2, 2, 2, 2]",0
"[0, 0, 1, 2, 2, 2, 2, 3]",0
"[0, 0, 1, 2, 2, 2, 2, 4]",0
"[0, 0, 1, 2, 2, 2, 2, 5]",0
"[0, 0, 1, 2, 2, 2, 2, 6]",0
"[0, 0, 1, 2, 2, 2, 2, 7]",0
"[0, 0, 1, 2, 2, 2, 3, 3]",0
"[0, 0, 1, 2, 2, 2, 3, 4]",16
"[0, 0, 1, 2, 2, 2, 3, 5]",32
"[0, 0, 1, 2, 2, 2, 3, 6]",48
"[0, 0, 1, 2, 2, 2, 3, 7]",0
"[0, 0, 1, 2, 2, 2, 4, 4]",32
"[0, 0, 1, 2, 2, 2, 4, 5]",32
"[0, 0, 1, 2, 2, 2, 4, 6]",32
"[0, 0, 1, 2, 2, 2, 4, 7]",0
"[0, 0, 1, 2, 2, 2, 5, 5]",32
"[0, 0, 1, 2, 2, 2, 5, 6]",16
"[0, 0, 1, 2, 2, 2, 5, 7]",0
"[0, 0, 1, 2, 2, 2, 6, 6]",0
"[0, 0, 1, 2, 2, 2, 6, 7]",0
"[0, 0, 1, 2, 2, 3, 3, 3]",0
"[0, 0, 1, 2, 2, 3, 3, 4]",32
"[0, 0, 1, 2, 2, 3, 3, 5]",64
"[0, 0, 1, 2, 2, 3, 3, 6]",32
"[0, 0, 1, 2, 2, 3, 3, 7]",0
"[0, 0, 1, 2, 2, 3, 4, 4]",64
"[0, 0, 1, 2, 2, 3, 4, 5]",64
"[0, 0, 1, 2, 2, 3, 4, 6]",32
"[0, 0, 1, 2, 2, 3, 4, 7]",0
"[0, 0, 1, 2, 2, 3, 5, 5]",64
"[0, 0, 1, 2, 2, 3, 5, 6]",32
"[0, 0, 1, 2, 2, 3, 5, 7]",0
"[0, 0, 1, 2, 2, 3, 6, 6]",0
"[0, 0, 1, 2, 2, 3, 6, 7]",0
"[0, 0, 1, 2, 2, 4, 4, 4]",96
"[0, 0, 1, 2, 2, 4, 4, 5]",64
"[0, 0, 1, 2, 2, 4, 4, 6]",32
"[0, 0, 1, 2, 2, 4, 4, 7]",0
"[0, 0, 1, 2, 2, 4, 5, 5]",32
"[0, 0, 1, 2, 2, 4, 5, 6]",16
"[0, 0, 1, 2, 2, 4, 5, 7]",0
"[0, 0, 1, 2, 2, 4, 6, 6]",0
"[0, 0, 1, 2, 2, 4, 6, 7]",0
"[0, 0, 1, 2, 2, 5, 5, 5]",0
"[0, 0, 1, 2, 2, 5, 5, 6]",0
"[0, 0, 1, 2, 2, 5, 5, 7]",0
"[0, 0, 1, 2, 2, 5, 6, 6]",0
"[0, 0, 1, 2, 2, 5, 6, 7]",0
"[0, 0, 1, 2, 3, 3, 3, 3]",0
"[0, 0, 1, 2, 3, 3, 3, 4]",48
"[0, 0, 1, 2, 3, 3, 3, 5]",32
"[0, 0, 1, 2, 3, 3, 3, 6]",16
"[0, 0, 1, 2, 3, 3, 3, 7]",0
"[0, 0, 1, 2, 3, 3, 4, 4]",96
"[0, 0, 1, 2, 3, 3, 4, 5]",64
"[0, 0, 1, 2, 3, 3, 4, 6]",32
"[0, 0, 1, 2, 3, 3, 4, 7]",0
"[0, 0, 1, 2, 3, 3, 5, 5]",32
"[0, 0, 1, 2, 3, 3, 5, 6]",16
"[0, 0, 1, 2, 3, 3, 5, 7]",0
"[0, 0, 1, 2, 3, 3, 6, 6]",0
"[0, 0, 1, 2, 3, 3, 6, 7]",0
"[0, 0, 1, 2, 3, 4, 4, 4]",144
"[0, 0, 1, 2, 3, 4, 4, 5]",96
"[0, 0, 1, 2, 3, 4, 4, 6]",48
"[0, 0, 1, 2, 3, 4, 4, 7]",0
"[0, 0, 1, 2, 3, 4, 5, 5]",48
"[0, 0, 1, 2, 3, 4, 5, 6]",24
"[0, 0, 1, 2, 3, 4, 5, 7]",0
"[0, 0, 1, 2, 3, 4, 6, 6]",0
"[0, 0, 1, 2, 3, 4, 6, 7]",0
"[0, 0, 1, 2, 3, 5, 5, 5]",0
"[0, 0, 1, 2, 3, 5, 5, 6]",0
"[0, 0, 1, 2, 3, 5, 5, 7]",0
"[0, 0, 1, 2, 3, 5, 6, 6]",0
"[0, 0, 1, 2, 3, 5, 6, 7]",0
"[0, 0, 1, 2, 4, 4, 4, 4]",192
"[0, 0, 1, 2, 4, 4, 4, 5]",128
"[0, 0, 1, 2, 4, 4, 4, 6]",64
"[0, 0, 1, 2, 4, 4, 4, 7]",0
"[0, 0, 1, 2, 4, 4, 5, 5]",64
"[0, 0, 1, 2, 4, 4, 5, 6]",32
"[0, 0, 1, 2, 4, 4, 5, 7]",0
"[0, 0, 1, 2, 4, 4, 6, 6]",0
"[0, 0, 1, 2, 4, 4, 6, 7]",0
"[0, 0, 1, 2, 4, 5, 5, 5]",0
"[0, 0, 1, 2, 4, 5, 5, 6]",0
"[0, 0, 1, 2, 4, 5, 5, 7]",0
"[0, 0, 1, 2, 4, 5, 6, 6]",0
"[0, 0, 1, 2, 4, 5, 6, 7]",0
"[0, 0, 1, 3, 3, 3, 3, 3]",0
"[0, 0, 1, 3, 3, 3, 3, 4]",0
"[0, 0, 1, 3, 3, 3, 3, 5]",0
"[0, 0, 1, 3, 3, 3, 3, 6]",0
"[0, 0, 1, 3, 3, 3, 3, 7]",0
"[0, 0, 1, 3, 3, 3, 4, 4]",0
"[0, 0, 1, 3, 3, 3, 4, 5]",0
"[0, 0, 1, 3, 3, 3, 4, 6]",0
"[0, 0, 1, 3, 3, 3, 4, 7]",0
"[0, 0, 1, 3, 3, 3, 5, 5]",0
"[0, 0, 1, 3, 3, 3, 5, 6]",0
"[0, 0, 1, 3, 3, 3, 5, 7]",0
"[0, 0, 1, 3, 3, 3, 6, 6]",0
"[0, 0, 1, 3, 3, 3, 6, 7]",0
"[0, 0, 1, 3, 3, 4, 4, 4]",0
"[0, 0, 1, 3, 3, 4, 4, 5]",0
"[0, 0, 1, 3, 3, 4, 4, 6]",0
"[0, 0, 1, 3, 3, 4, 4, 7]",0
"[0, 0, 1, 3, 3, 4, 5, 5]",0
"[0, 0, 1, 3, 3, 4, 5, 6]",0
"[0, 0, 1, 3, 3, 4, 5, 7]",0
"[0, 0, 1, 3, 3, 4, 6, 6]",0
"[0, 0, 1, 3, 3, 4, 6, 7]",0
"[0, 0, 1, 3, 3, 5, 5, 5]",0
"[0, 0, 1, 3, 3, 5, 5, 6]",0
"[0, 0, 1, 3, 3, 5, 5, 7]",0
"[0, 0, 1, 3, 3, 5, 6, 6]",0
"[0, 0, 1, 3, 3, 5, 6, 7]",0
"[0, 0, 1, 3, 4, 4, 4, 4]",0
"[0, 0, 1, 3, 4, 4, 4, 5]",0
"[0, 0, 1, 3, 4, 4, 4, 6]",0
"[0, 0, 1, 3, 4, 4, 4, 7]",0
"[0, 0, 1, 3, 4, 4, 5, 5]",0
"[0, 0, 1, 3, 4, 4, 5, 6]",0
"[0, 0, 1, 3, 4, 4, 5, 7]",0
"[0, 0, 1, 3, 4, 4, 6, 6]",0
"[0, 0, 1, 3, 4, 4, 6, 7]",0
"[0, 0, 1, 3, 4, 5, 5, 5]",0
"[0, 0, 1, 3, 4, 5, 5, 6]",0
"[0, 0, 1, 3, 4, 5, 5, 7]",0
"[0, 0, 1, 3, 4, 5, 6, 6]",0
"[0, 0, 1, 3, 4, 5, 6, 7]",0
"[0, 0, 2, 2, 2, 2, 2, 2]",0
"[0, 0, 2, 2, 2, 2, 2, 3]",0
"[0, 0, 2, 2, 2, 2, 2, 4]",0
"[0, 0, 2, 2, 2, 2, 2, 5]",0
"[0, 0, 2, 2, 2, 2, 2, 6]",0
"[0, 0, 2, 2, 2, 2, 2, 7]",0
"[0, 0, 2, 2, 2, 2, 3, 3]",0
"[0, 0, 2, 2, 2, 2, 3, 4]",0
"[0, 0, 2, 2, 2, 2, 3, 5]",0
"[0, 0, 2, 2, 2, 2, 3, 6]",0
"[0, 0, 2, 2, 2, 2, 3, 7]",0
"[0, 0, 2, 2, 2, 2, 4, 4]",0
"[0, 0, 2, 2, 2, 2, 4, 5]",0
"[0, 0, 2, 2, 2, 2, 4, 6]",0
"[0, 0, 2, 2, 2, 2, 4, 7]",0
"[0, 0, 2, 2, 2, 2, 5, 5]",0
"[0, 0, 2, 2, 2, 2, 5, 6]",0
"[0, 0, 2, 2, 2, 2, 5, 7]",0
"[0, 0, 2, 2, 2, 2, 6, 6]",0
"[0, 0, 2, 2, 2, 2, 6, 7]",0
"[0, 0, 2, 2, 2, 3, 3, 3]",0
"[0, 0, 2, 2, 2, 3, 3, 4]",0
"[0, 0, 2, 2, 2, 3, 3, 5]",0
"[0, 0, 2, 2, 2, 3, 3, 6]",0
"[0, 0, 2, 2, 2, 3, 3, 7]",0
"[0, 0, 2, 2, 2, 3, 4, 4]",0
"[0, 0, 2, 2, 2, 3, 4, 5]",0
"[0, 0, 2, 2, 2, 3, 4, 6]",0
"[0, 0, 2, 2, 2, 3, 4, 7]",0
"[0, 0, 2, 2, 2, 3, 5, 5]",0
"[0, 0, 2, 2, 2, 3, 5, 6]",0
"[0, 0, 2, 2, 2, 3, 5, 7]",0
"[0, 0, 2, 2, 2, 3, 6, 6]",0
"[0, 0, 2, 2, 2, 3, 6, 7]",0
"[0, 0, 2, 2, 2, 4, 4, 4]",0
"[0, 0, 2, 2, 2, 4, 4, 5]",0
"[0, 0, 2, 2, 2, 4, 4, 6]",0
"[0, 0, 2, 2, 2, 4, 4, 7]",0
"[0, 0, 2, 2, 2, 4, 5, 5]",0
"[0, 0, 2, 2, 2, 4, 5, 6]",0
"[0, 0, 2, 2, 2, 4, 5, 7]",0
"[0, 0, 2, 2, 2, 4, 6, 6]",0
"[0, 0, 2, 2, 2, 4, 6, 7]",0
"[0, 0, 2, 2, 2, 5, 5, 5]",0
"[0, 0, 2, 2, 2, 5, 5, 6]",0
"[0, 0, 2, 2, 2, 5, 5, 7]",0
"[0, 0, 2, 2, 2, 5, 6, 6]",0
"[0, 0, 2, 2, 2, 5, 6, 7]",0
"[0, 0, 2, 2, 3, 3, 3, 3]",0
"[0, 0, 2, 2, 3, 3, 3, 4]",0
"[0, 0, 2, 2, 3, 3, 3, 5]",0
"[0, 0, 2, 2, 3, 3, 3, 6]",0
"[0, 0, 2, 2, 3, 3, 3, 7]",0
"[0, 0, 2, 2, 3, 3, 4, 4]",0
"[0, 0, 2, 2, 3, 3, 4, 5]",0
"[0, 0, 2, 2, 3, 3, 4, 6]",0
"[0, 0, 2, 2, 3, 3, 4, 7]",0
"[0, 0, 2, 2, 3, 3, 5, 5]",0
"[0, 0, 2, 2, 3, 3, 5, 6]",0
"[0, 0, 2, 2, 3, 3, 5, 7]",0
"[0, 0, 2, 2, 3, 3, 6, 6]",0
"[0, 0, 2, 2, 3, 3, 6, 7]",0
"[0, 0, 2, 2, 3, 4, 4, 4]",0
"[0, 0, 2, 2, 3, 4, 4, 5]",0
"[0, 0, 2, 2, 3, 4, 4, 6]",0
"[0, 0, 2, 2, 3, 4, 4, 7]",0
"[0, 0, 2, 2, 3, 4, 5, 5]",0
"[0, 0, 2, 2, 3, 4, 5, 6]",0
"[0, 0, 2, 2, 3, 4, 5, 7]",0
"[0, 0, 2, 2, 3, 4, 6, 6]",0
"[0, 0, 2, 2, 3, 4, 6, 7]",0
"[0, 0, 2, 2, 3, 5, 5, 5]",0
"[0, 0, 2, 2, 3, 5, 5, 6]",0
"[0, 0, 2, 2, 3, 5, 5, 7]",0
"[0, 0, 2, 2, 3, 5, 6, 6]",0
"[0, 0, 2, 2, 3, 5, 6, 7]",0
"[0, 0, 2, 2, 4, 4, 4, 4]",0
"[0, 0, 2, 2, 4, 4, 4, 5]",0
"[0, 0, 2, 2, 4, 4, 4, 6]",0
"[0, 0, 2, 2, 4, 4, 4, 7]",0
"[0, 0, 2, 2, 4, 4, 5, 5]",0
"[0, 0, 2, 2, 4, 4, 5, 6]",0
"[0, 0, 2, 2, 4, 4, 5, 7]",0
"[0, 0, 2, 2, 4, 4, 6, 6]",0
"[0, 0, 2, 2, 4, 4, 6, 7]",0
"[0, 0, 2, 2, 4, 5, 5, 5]",0
"[0, 0, 2, 2, 4, 5, 5, 6]",0
"[0, 0, 2, 2, 4, 5, 5, 7]",0
"[0, 0, 2, 2, 4, 5, 6, 6]",0
"[0, 0, 2, 2, 4, 5, 6, 7]",0
"[0, 0, 2, 3, 3, 3, 3, 3]",0
"[0, 0, 2, 3, 3, 3, 3, 4]",0
"[0, 0, 2, 3, 3, 3, 3, 5]",0
"[0, 0, 2, 3, 3, 3, 3, 6]",0
"[0, 0, 2, 3, 3, 3, 3, 7]",0
"[0, 0, 2, 3, 3, 3, 4, 4]",0
"[0, 0, 2, 3, 3, 3, 4, 5]",0
"[0, 0, 2, 3, 3, 3, 4, 6]",0
"[0, 0, 2, 3, 3, 3, 4, 7]",0
"[0, 0, 2, 3, 3, 3, 5, 5]",0
"[0, 0, 2, 3, 3, 3, 5, 6]",0
"[0, 0, 2, 3, 3, 3, 5, 7]",0
"[0, 0, 2, 3, 3, 3, 6, 6]",0
"[0, 0, 2, 3, 3, 3, 6, 7]",0
"[0, 0, 2, 3, 3, 4, 4, 4]",0
"[0, 0, 2, 3, 3, 4, 4, 5]",0
"[0, 0, 2, 3, 3, 4, 4, 6]",0
"[0, 0, 2, 3, 3, 4, 4, 7]",0
"[0, 0, 2, 3, 3, 4, 5, 5]",0
"[0, 0, 2, 3, 3, 4, 5, 6]",0
"[0, 0, 2, 3, 3, 4, 5, 7]",0
"[0, 0, 2, 3, 3, 4, 6, 6]",0
"[0, 0, 2, 3, 3, 4, 6, 7]",0
"[0, 0, 2, 3, 3, 5, 5, 5]",0
"[0, 0, 2, 3, 3, 5, 5, 6]",0
"[0, 0, 2, 3, 3, 5, 5, 7]",0
"[0, 0, 2, 3, 3, 5, 6, 6]",0
"[0, 0, 2, 3, 3, 5, 6, 7]",0
"[0, 0, 2, 3, 4, 4, 4, 4]",0
"[0, 0, 2, 3, 4, 4, 4, 5]",0
"[0, 0, 2, 3, 4, 4, 4, 6]",0
"[0, 0, 2, 3, 4, 4, 4, 7]",0
"[0, 0, 2, 3, 4, 4, 5, 5]",0
"[0, 0, 2, 3, 4, 4, 5, 6]",0
"[0, 0, 2, 3, 4, 4, 5, 7]",0
"[0, 0, 2, 3, 4, 4, 6, 6]",0
"[0, 0, 2, 3, 4, 4, 6, 7]",0
"[0, 0, 2, 3, 4, 5, 5, 5]",0
"[0, 0, 2, 3, 4, 5, 5, 6]",0
"[0, 0, 2, 3, 4, 5, 5, 7]",0
